word,condition,budget_m,logit_lens_prob,token_forcing_success_rate,baseline_postgame_success_rate,baseline_logit_lens_prob,delta_token_forcing,delta_logit_lens_prob,rep
ship,targeted,2,0.09006989747285843,0.1,0.1,0.15020596086978913,0.0,-0.0601360633969307,
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,0
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,1
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,2
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,3
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,4
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,5
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,6
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,7
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,8
ship,random,2,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,9
ship,targeted,4,0.08821246773004532,0.1,0.1,0.15020596086978913,0.0,-0.06199349313974381,
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,0
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,1
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,2
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,3
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,4
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,5
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,6
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,7
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,8
ship,random,4,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,9
ship,targeted,8,0.02798897586762905,0.2,0.1,0.15020596086978913,0.1,-0.12221698500216008,
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,0
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,1
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,2
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,3
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,4
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,5
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,6
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,7
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,8
ship,random,8,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,9
ship,targeted,16,2.5460589313297532e-05,0.2,0.1,0.15020596086978913,0.1,-0.15018050028047583,
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,0
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,1
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,2
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,3
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,4
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,5
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,6
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,7
ship,random,16,0.14028458297252655,0.2,0.1,0.15020596086978913,0.1,-0.009921377897262579,8
ship,random,16,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,9
ship,targeted,32,1.6217474012591993e-06,0.2,0.1,0.15020596086978913,0.1,-0.15020433912238787,
ship,random,32,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,0
ship,random,32,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,1
ship,random,32,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,2
ship,random,32,0.12245634198188782,0.1,0.1,0.15020596086978913,0.0,-0.02774961888790131,3
ship,random,32,0.14027927815914154,0.1,0.1,0.15020596086978913,0.0,-0.009926682710647589,4
ship,random,32,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,5
ship,random,32,0.1406242549419403,0.1,0.1,0.15020596086978913,0.0,-0.009581705927848821,6
ship,random,32,0.14030641317367554,0.1,0.1,0.15020596086978913,0.0,-0.009899547696113592,7
ship,random,32,0.14045441150665283,0.1,0.1,0.15020596086978913,0.0,-0.009751549363136297,8
ship,random,32,0.1407940834760666,0.1,0.1,0.15020596086978913,0.0,-0.00941187739372254,9
